filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
036_HC.png,104.93418310588162,75.32133955291066,54.210010587321,42.94665770889878,1.3797621891652236
037_HC.png,31.43293219768522,19.841001350129,14.246875082651973,11.786090644708239,1.6063449999736013
038_HC.png,41.82148688111241,29.395493203882744,32.70449463586521,26.38735324590755,1.5484352278601006
039_HC.png,80.95944064928212,58.253594694982304,52.520398382409496,41.143126159389666,1.5979708230839014
040_HC.png,49.42178562747022,36.98676425152262,30.338423544532773,23.03232427802182,1.4946194001323245
041_HC.png,46.152033375670555,33.88613456918516,32.28820529117754,22.72683132798318,1.6492914020283278
042_HC.png,68.10606623824648,43.38235504988981,48.136062359838405,33.66086074640354,1.4754259981561235
043_HC.png,61.71349799894209,45.06906536195113,53.32926883230797,42.321251501383955,1.4970470046239863
044_HC.png,35.720419674565534,24.858690917874867,23.52552720451415,18.95997444267796,1.5844624710866926
045_HC.png,25.797345702789706,16.657442021900934,13.661518816944627,12.117006135302542,0.5739988329119394
046_HC.png,39.82004715712696,36.553339377803375,31.151277614765746,25.36083077180174,1.8160201999693928
047_HC.png,54.4727350896917,32.6136013193906,31.467141820726262,26.26461737621208,1.5992900199298723
048_HC.png,76.67756017182366,47.86626796362892,47.64119248070698,34.9349108695983,1.8204009668045187
049_HC.png,37.2271247939249,32.098594237800135,29.710626706313818,23.96317480714713,1.670778717809469
050_HC.png,76.74805400361264,60.81959999843847,52.64486886154474,43.954250347338544,1.7002676342438074
051_HC.png,48.38542196269841,30.452899153263697,32.27363815524732,26.74572389221509,1.5886658713932194
052_HC.png,58.28885010960163,30.048759844498452,37.964062993138924,28.786681499422798,1.5490729217831203
053_HC.png,43.74311564653586,28.919431874687966,29.71171388721611,21.395888804800816,1.4669451616647662
054_HC.png,40.038761958187294,26.448721195144202,28.91705785755693,22.822005344624607,1.4851065887185617
055_HC.png,42.62518239493057,28.34381028545813,33.93633957819797,25.933339958839632,1.538512689112629
056_HC.png,42.429038764199916,23.580152246250524,29.726888785502894,22.56461436571584,1.4685786115193662
057_HC.png,49.57677915765811,35.763812034279724,34.24057966057855,26.250142747304995,1.6536163756386166
058_HC.png,68.89523523950828,44.6152893333719,35.4498212945397,27.333230102554804,1.6229628588595868
059_HC.png,44.636788829645496,44.90037673782041,35.58039485306114,29.639069129753366,1.2404554283364868
060_HC.png,55.00712330818992,47.79267368527224,31.654803095914186,25.100093474000154,1.540023234082922
061_HC.png,101.25305910589734,41.09517395434494,51.29155007740238,40.276325676025394,1.3013159829377952
062_HC.png,40.53470702838739,29.87613577255283,32.937604429449124,25.689259518528935,1.538257691438254
063_HC.png,43.1778802104862,24.575337987074725,15.698399001731334,12.420786293014638,1.464799852248653
064_HC.png,73.55555674842292,45.74901518541933,58.20910511007085,44.48092724763301,1.5524817679784215
065_HC.png,89.62001315022594,63.791793898187784,48.038014133396224,40.30737436979635,1.7134702553478751
066_HC.png,37.02161708937925,28.552340359823432,32.69532939878177,26.50532055346449,1.465902267781891
067_HC.png,57.13524713987058,38.44327721958281,33.633040355846525,25.936608309509186,1.5315310791569319
068_HC.png,91.64370195393535,67.41583143154675,56.324202422442646,43.51185225662599,1.6733669109148623
069_HC.png,46.18775854175267,30.815918460136945,31.653855813381057,24.645243846773422,1.5150549004409386
070_HC.png,47.47464503947245,33.46597535772348,31.771782785071025,24.437165523022472,1.4881488507898135
071_HC.png,32.19966239248375,21.35090275650672,20.625445583673343,15.764469820258924,1.5510075751570083
072_HC.png,40.7813315121262,30.833719815338288,29.19646524140171,24.882976465607527,1.486509009348597
073_HC.png,39.20659991548757,36.59426170368142,19.623088664624955,15.861159510550774,1.820749041958992
074_HC.png,42.68963835140119,31.47325601054871,31.89228208881805,24.802306773612486,1.449837547454315
075_HC.png,52.08353158742461,36.58807320501798,33.21806334982001,26.56687756761253,1.553421198052947
076_HC.png,54.58428432556488,38.31934248712936,33.817353901818315,27.696888220550132,1.6158634040256534
077_HC.png,47.60375771440463,26.546258376313876,22.702054538466,15.763216807011375,1.7934002417766413
078_HC.png,24.512296566295003,13.35209435957346,14.137900080772793,11.14689072793563,1.4650635051965706
079_HC.png,89.25470698870996,56.72318215511377,62.3010366890824,43.79706675308775,1.545384310515306
080_HC.png,46.70495288976199,20.914709622285795,19.040520506507402,15.495120166646176,1.120231148824549
081_HC.png,62.441013244010875,42.7986852135219,33.79081546679746,28.559891336192873,1.5258873081748359
082_HC.png,40.76971202357232,26.35516445845127,30.43000302725849,24.4069337206125,1.5195824074521276
083_HC.png,47.50418651290879,28.391235980954534,35.283705389963366,26.45321504772632,1.553760751091932
084_HC.png,36.28588999842026,32.188693261746806,30.147594406987796,24.521340979409548,1.6241221328820983
085_HC.png,57.354227434964116,35.498048988653565,34.115780655246056,26.033499011866258,1.565196231654678
086_HC.png,42.83322417244745,36.55818820479902,28.46387869176414,22.652516630234803,1.6287951816468604
087_HC.png,72.99675611910394,49.94053349601497,57.02146534138261,39.989641768451214,1.712533621592494
088_HC.png,139.33898383560052,93.22518736777481,61.39981187381335,46.46452826824711,1.5920440912359848
089_HC.png,60.19821529626416,36.05712664158259,37.20065563800082,27.533620310855685,1.5630336116914791
090_HC.png,39.86800746062263,27.17655699096249,29.62172821896777,21.804087554511565,1.517266522568195
091_HC.png,41.92999677349709,27.593929869044672,32.03738215839809,25.372155833565884,1.5600553986444436
092_HC.png,104.58669750923148,78.03903756347073,34.10689697507097,30.978089358053857,0.9390412530062995
093_HC.png,40.38328241968861,29.442177706065806,32.10135254745879,24.86136567069764,1.5725137993818887
094_HC.png,46.47649252705785,34.60524991686709,32.990135424797465,23.407865523458344,1.5809086157700363
095_HC.png,50.4544130042593,33.73339593389405,32.25869623226424,25.908567074277716,1.4621260385142132
096_HC.png,63.5505744727554,45.40297508047762,47.92964691676409,38.206085971563304,1.5856810004434583
097_HC.png,64.15768968981565,26.863508408381133,17.472004714253046,15.709287756322501,0.0251594154501964
098_HC.png,50.81463517406946,37.708459640040836,34.767576328381615,28.267175938046538,1.559467638991863
099_HC.png,100.8645287929512,77.50061770512312,43.021091210120034,34.14868252374535,1.8234462915110243
100_HC.png,42.70672447458217,27.169372495902515,31.946113480609146,23.204497291359782,1.5354453933271301
101_HC.png,44.28653781671479,38.83029413715773,33.118519023907886,23.489599596521213,1.4464770376327984
102_HC.png,45.78261806564805,34.23228643156644,31.080026487930304,25.109647088321843,1.7044646429637178
103_HC.png,30.335225793536974,35.05452177518139,16.20056190300933,12.571549063153004,1.8126654159442201
104_HC.png,50.182249636249104,41.05489848754349,33.4646168802324,23.81846125058111,1.5526287744705938
105_HC.png,111.00384006637547,75.41401074872653,55.10493745983178,42.65637989262899,1.6031900861882389
106_HC.png,58.458702078890994,48.376811419733976,35.05639772410829,27.366939818253094,1.4980796453366643
107_HC.png,44.539856968959334,31.62321145619664,30.977837542238408,23.92996337349884,1.543162701533962
108_HC.png,39.946225480099955,27.573419886507452,30.727617675955667,23.97431129743071,1.6620737763123814
109_HC.png,33.88197180943128,28.513326705995137,30.987129505790087,25.267315273628107,1.608100688922236
110_HC.png,100.92691618534738,58.075609659048126,32.6528612345318,25.226963469266266,1.596256146816054
111_HC.png,34.5497922956769,24.173186866082247,21.28447803303314,16.662823664788302,1.5904180982324367
112_HC.png,43.36749920339047,29.084371072545746,30.9995817048438,24.40086879030961,1.4473325781329864
113_HC.png,46.547227429336345,32.63972851941249,12.744457856226958,10.784197812825445,1.4932931459094652
114_HC.png,46.81988775070596,37.19601267399707,32.952485877307595,27.73114037959897,1.572508339901654
115_HC.png,68.10100292921678,46.15796427530485,32.34917207680343,24.678292318352245,1.7100948318242541
116_HC.png,70.12037468216273,38.5678022247102,32.153654205394446,23.645323059152194,1.5384872559242189
117_HC.png,25.547295027999184,14.386340127117466,14.480513620022144,11.293006973602084,1.5069273322681804
118_HC.png,18.536516559829046,16.849910115079563,11.924003354376095,10.542925608619054,1.9882212613183523
119_HC.png,23.04120262497127,20.206278793058683,13.971211182233246,12.822130519850301,0.7447508683117867
120_HC.png,38.097340215650995,25.44643732936331,28.609088705382984,22.112273569807225,1.521708675266447
121_HC.png,67.13776522965209,51.337751482467986,34.54011514696205,27.423290956349422,1.5487950209233705
122_HC.png,67.07476051811607,28.723035613258318,29.839569317755387,24.130284513685837,1.9584592377142263
123_HC.png,20.471638953028187,15.472566705428799,13.207720696591402,9.424247874800663,1.5998878995945953
124_HC.png,52.27861605728038,31.722562776641716,33.66096140654454,23.27316725937816,1.5827512569282622
125_HC.png,34.843470495972966,27.888835327091765,20.867233562088924,16.177477071319046,1.4234687905531134
126_HC.png,38.8935349539696,37.259025307607736,13.163872688965434,10.89789966708314,3.1256793662194045
127_HC.png,25.933647626879143,13.974028575108537,13.584585644530316,12.0143904531879,0.978723684829025
128_HC.png,47.46863465810515,30.803931006575667,33.37701769486093,26.337319175966517,1.642485294388467
129_HC.png,49.87076477506278,34.762885137923185,32.711576957370376,26.454076510043656,1.4816629882710344
130_HC.png,43.861836979209194,26.05616153645579,32.5981133885812,24.289073608610273,1.6088623529939985
131_HC.png,55.135799533426244,33.00691712102303,14.341550217480178,13.01701128704355,0.3859269293627614
132_HC.png,38.184784273440386,27.378436968242703,24.31387764337375,18.31892276803017,1.5323627843653636
133_HC.png,57.94793852343246,43.52391400201255,34.57570139485956,27.570571607396268,1.5631269554876865
134_HC.png,78.531805113677,60.23598152382009,39.304488984086916,29.945532468782595,1.6093194845951109
135_HC.png,54.48909046973445,38.19215391690382,43.57415665530838,35.007644151170794,1.5717735737569012
136_HC.png,43.27749826316486,33.40938226829513,31.446708622254583,24.931088715644066,1.4559933111559789
137_HC.png,43.06537700233371,28.55734947513716,32.040456926096844,23.79466369533389,1.5668788168313899
138_HC.png,53.67071767240387,45.83586051942579,35.43163391362354,26.580412205463883,1.5402249685354954
139_HC.png,50.713221447739166,33.946430497229706,32.135115035709426,25.835809204041624,1.2928897412487843
140_HC.png,48.215395483992715,32.93289247597602,29.561166923685363,23.933405898218716,1.5657005012070846
141_HC.png,42.30123635520189,30.297655095190258,33.77547497751422,24.2446234887058,1.5337296517948469
142_HC.png,47.49440353202906,38.63813663535563,32.88444830986319,25.6074389774417,1.6707069456180912
143_HC.png,41.34610362451206,30.293448947073514,28.493560690202234,25.05019170225883,1.835196957188781
144_HC.png,27.32426231013405,16.139679966492785,15.210160117473391,12.874591076815221,0.4893779545391075
145_HC.png,44.28935437194803,28.990830108238782,28.533737385860267,23.378577995264944,1.5356167677432768
146_HC.png,48.346494419313856,34.125287558000174,33.59531072133849,25.197923516044092,1.6382679124862176
147_HC.png,26.50747948315121,23.716782623219192,13.431649950812604,10.968526163239023,1.3557995983089088
148_HC.png,31.454242886767922,31.916045422862048,15.45552353777169,11.94544128223662,1.9943702339592364
149_HC.png,51.79437780292761,35.10101383848172,31.67242409668966,25.46780692371411,1.5266353901250391
150_HC.png,53.52101808233397,39.63336131731425,36.01295214105253,27.72824960439168,1.5182729311441359
151_HC.png,111.91087548103955,66.70466853289422,60.40919726716473,46.80617292733792,1.5607957574274853
152_HC.png,98.70217357081172,67.64123956096367,59.06588311988132,46.99875416034319,1.6123770598426308
153_HC.png,20.744919688216108,19.007477286350685,11.528380133408966,9.941649149669097,1.8873838624358101
154_HC.png,50.60684536581142,36.82932032604899,31.81450151209211,25.230686169529424,1.4876045006630012
155_HC.png,53.06061339661939,25.370835349604853,30.8238617698741,22.022979641980143,1.5415103432356223
156_HC.png,102.48904442079643,67.53408378301147,41.3421600200759,35.76142702831215,1.2941986849245584
157_HC.png,32.344856592904556,24.56295354142872,11.840992269619592,10.75167667522653,2.9605672246136128
158_HC.png,45.632538836725175,31.026532308986692,30.308372394884508,24.223782086883944,1.4853064589583718
159_HC.png,46.285576037941716,33.21412582621172,31.01463530415595,25.11017885902841,1.5310393264616486
160_HC.png,33.46021611372481,38.18028144355513,17.281227177124343,14.308417905218805,2.3952239814948104
161_HC.png,64.79965702120829,36.25368273701276,31.532317297490014,25.902230712393727,1.5873839588025096
162_HC.png,97.35336124190178,48.458392180466966,53.678615527929566,44.36038267492584,1.473878568404733
163_HC.png,26.279232537743326,18.970973351252805,10.837214969763233,10.336836043702283,1.0191412822706676
164_HC.png,46.05853584305415,31.353381995267362,34.33512671300109,27.45083448235649,1.5178513527435762
165_HC.png,51.093014901860414,29.93508863036202,31.771642935790357,23.788096912852524,1.5015010083890892
166_HC.png,42.73653678474663,30.66880382774321,33.13634995649781,23.300019476454608,1.5052721776506959
167_HC.png,39.25730940584131,28.641310811898155,31.86683056731946,24.52110856684253,1.5546570379567983
168_HC.png,39.80918573890024,30.95340163657372,30.31907488991654,23.61053756834988,1.5147076242347923
169_HC.png,48.15040438014213,36.388095524630394,29.82304024961653,24.467434688901402,1.6376324822501247
170_HC.png,25.83375777672838,16.45173199141468,13.587792010861664,11.745132028505251,2.162660376668387
171_HC.png,46.15005131184225,43.78715661266893,33.08705418412381,25.12608669466746,1.5611887068463266
172_HC.png,24.713850218508885,21.456836974237156,17.788188962336896,14.877659461142958,0.5063801075703918
173_HC.png,87.52471303174062,56.15412897877527,48.064084130819126,37.59221101781989,1.8249989144265404
174_HC.png,90.15666182490952,53.903884645884816,62.61376754787735,43.30280952554799,1.5361643136633971
175_HC.png,24.207829535726624,17.666165508089307,14.499824458781513,11.720972182803637,1.7298227302312341
176_HC.png,60.14238757268945,40.7460466908222,31.62081416233918,25.174578137637194,1.5383600899821674
177_HC.png,26.250877502396836,13.74749960108817,13.845379715458483,11.14869368531937,2.226067579062084
178_HC.png,44.2292987320515,29.488216492184257,32.167672463081196,25.94280804356232,1.5927969668761501
179_HC.png,32.57212404448912,18.3802366641842,13.266602323184744,11.199899682140968,1.6411750191321481
180_HC.png,50.51489285887684,34.91228077151991,33.20343698176904,24.616347413366174,1.5348220804739972
181_HC.png,51.64774112860644,35.18127538755551,29.75558282685348,23.66811846831715,1.5737897198601456
182_HC.png,43.081131937007804,25.78003025380384,13.61279123252126,12.358819500560458,0.39688743514509195
183_HC.png,66.42356906338678,51.207158866973344,55.4240844507473,43.45610134069547,1.5663911920357965
184_HC.png,30.82133775508701,25.775341259558584,20.358695055069802,17.224334679528006,1.9564979527294375
185_HC.png,66.24619364601539,38.08542817457541,16.484435376512167,14.121663639844387,2.615248624960813
186_HC.png,81.04466794769291,58.393435730720114,35.233658066371206,27.24586295341188,1.6914017046588243
187_HC.png,24.778192906165142,17.99811521785412,13.350016234032587,10.186534922661588,1.7031727435189201
188_HC.png,38.49950631168523,26.910358084644326,28.825703512912618,22.180496279208295,1.5339709341896077
189_HC.png,42.28848647729494,30.766997442149112,17.24887027059831,12.395488825949593,1.5190737436839226
190_HC.png,50.542955376536575,34.04623197763587,36.24373039567003,27.065176930740172,1.5762349012150019
191_HC.png,73.78027594190849,39.24448530395967,32.25083738589042,27.055998164408354,1.197266944938672
192_HC.png,89.35369918118273,57.65926171993275,56.17650633206744,42.068246968328275,1.6301633806568885
193_HC.png,99.86721498165345,68.94219678098679,48.744374927288575,41.86210761461439,1.1742772068285627
194_HC.png,46.87896486248298,26.981514245625196,31.57844447228253,24.238587383725115,1.6051035674314609
195_HC.png,40.45811521426642,29.42259223475267,31.354508366575157,25.49602902601943,1.5667933293603984
196_HC.png,102.88154958702465,57.13427500259412,40.448919072556,32.9659631174494,1.0578097155083457
197_HC.png,48.777186668223834,28.45941816524936,30.900261270356456,26.008991649937837,1.5633362799493666
198_HC.png,60.59410075887501,40.25417240261085,33.35633139474322,25.662327903560573,1.586520828293215
199_HC.png,51.72149724797364,31.41743076156351,37.21391659329259,28.27971297941605,1.503501708158011
200_HC.png,62.14263482978,56.68222785352352,31.172918329477902,29.252223185319565,1.4552621402786974
201_HC.png,56.504478989804575,35.81262043445545,29.853790095129487,24.103636734957675,1.5828660391712446
202_HC.png,49.77724960011319,41.36299599899558,31.145516246244394,24.756136287662272,1.7011091931482722
203_HC.png,93.22304977796553,67.14481871962124,52.88124875509898,42.722753835000546,1.4981491538411154
204_HC.png,41.85273816801963,32.397400867075284,31.452989570333678,24.58530454683567,1.7178012210706166
205_HC.png,74.90963217811994,50.26545653409787,46.1084451573326,37.48038404561632,1.2853074553092199
206_HC.png,54.19492346948058,47.40041741426222,43.41096635250998,33.07226976935456,1.5390658276710385
207_HC.png,44.39528419211116,31.939017851086632,31.129882534066812,23.725638501583035,1.5815889202704971
208_HC.png,114.19905394576622,83.37949787762228,64.20188441995528,50.21642645269897,1.4503281017271077
209_HC.png,39.86654864718187,23.4090407159055,16.652678367444185,14.341791014833873,1.9752599226090457
210_HC.png,64.98520752563272,51.256926237980636,32.46561050960569,24.20786759649197,1.613221281908186
211_HC.png,101.78433219945322,74.04949959660796,62.62416179459806,47.42421938602036,1.6576285609788757
212_HC.png,34.88062761540536,23.62635410090844,13.04148440338145,11.191040639185045,1.9509552487107102
213_HC.png,30.00850009062033,16.048309622904352,18.41648494646923,15.424900695475785,2.139482020174073
214_HC.png,53.06243429367447,34.8692660237704,40.1194359414047,33.2941691810749,1.5272091681818967
215_HC.png,48.47953470992008,33.49714718129265,32.84403559243307,24.379685515828093,1.5863236212144944
216_HC.png,42.14237785055236,26.2944589604147,26.070781729121716,19.29984297273314,1.4951726718487885
217_HC.png,37.194706074734334,23.41990132623425,18.143692809002587,14.760282720891867,1.7204804942852907
218_HC.png,49.05752414414364,34.24716448082163,33.05727404904672,26.75900402458014,1.434946748535246
219_HC.png,29.87620475290236,22.89156125971849,14.898333318454577,12.40802361495166,1.730183055926722
220_HC.png,45.76511393766435,30.423406038731347,31.113998627084197,24.313056710063226,1.5560982075806946
221_HC.png,42.959464987798604,26.533569485400086,30.915524033320686,24.24136963592309,1.559152187560743
222_HC.png,56.24407535593734,31.763477406025626,32.21478811651995,25.03512341304417,1.5281173061136137
223_HC.png,44.72692211521879,33.610479823816426,29.60122852776532,23.895212995655736,1.6670063501253716
224_HC.png,32.79298688659899,22.419465082475803,18.682923258303973,15.202768196819887,1.6299308866937245
225_HC.png,41.239377453030336,26.684190194565407,28.532098235876607,22.829169634903845,1.5893084921642553
226_HC.png,42.102138574605455,29.108524151400005,30.19116877010407,23.796225163055215,1.571064373958613
227_HC.png,47.44098534203207,43.0876010222332,34.95357853013845,28.060155969849678,1.5250520076989327
228_HC.png,60.591406261087506,36.88686878148901,31.553548982652238,24.88941080735091,1.5401541284504991
229_HC.png,36.11856711452344,20.102725656587968,22.85643271448414,18.885883944978517,1.628354162170343
230_HC.png,47.20533541783517,24.606541577914754,31.68879517843401,23.421477085762216,1.4220433335796487
231_HC.png,101.28043793294476,58.526469716827336,47.30094875655311,36.91561279325694,1.4794918461923474
232_HC.png,58.55539949040479,40.63507985202152,32.738917666935635,23.51177138979106,1.6528565757796172
233_HC.png,39.02785324604213,37.32212457968674,27.145109557088155,22.316280791780393,1.5191978469907201
234_HC.png,22.84916367219816,16.676758099638494,15.03311828490102,11.71584868762866,1.4131776703107748
235_HC.png,45.56634342442956,20.35353979611757,15.869788102401175,12.375195773311603,1.3369996783837668
236_HC.png,49.305566508437565,54.75006542608709,12.714815047930808,11.136949785634378,3.1013578530286607
237_HC.png,48.134219392747134,28.71668060042266,31.695862134335357,24.00954687332722,1.2203265910273955
238_HC.png,46.7629344359793,32.13978238306055,34.04668373690664,27.202055183730884,1.493639756325339
239_HC.png,65.76394938238873,62.41261262758521,31.79142283729267,24.520718329694045,1.3938391260551646
240_HC.png,36.2704002979636,23.359846322890032,25.593208587774903,19.261376434145497,1.528648207276921
241_HC.png,94.39537245252974,67.85472450076402,53.95701755495046,45.10410142786047,1.532081554554251
242_HC.png,53.2825828284112,27.873849787822955,23.27529033953631,20.11828698851362,1.225660370058606
243_HC.png,83.90215547166396,37.23064186507605,32.68689329750293,26.27308595022562,1.4064049853425944
244_HC.png,109.656768644149,70.78716752207897,55.290638773228416,43.820982492062456,1.4750197329318318
245_HC.png,60.53941710240125,62.934068948598956,31.384064409931433,24.11877843927323,1.5901645652966612
246_HC.png,50.97584387637948,29.549960112406367,34.56100046116795,27.701121554394597,1.6717620900419805
247_HC.png,121.50990134381908,87.97567206598734,65.38100247140905,52.43626451400613,1.6189330966561335
248_HC.png,51.65970380421924,37.59888073365945,32.600547061095035,24.835530277589026,1.541065861649688
249_HC.png,88.97154571851803,65.96188193173754,53.86603194141557,42.45053944873526,1.638808667345558
250_HC.png,51.99761712076376,38.052302414941025,33.22670778299738,25.39786545933376,1.618836290750509
251_HC.png,71.7928288317183,41.47782281992055,30.950005192436514,25.222389674138668,1.5294475550781084
252_HC.png,49.4844276294805,31.460039712952817,29.73756582074004,22.752068938098358,1.5143532906517572
253_HC.png,44.2519215733522,31.986899342713997,32.444715677839696,25.013372931485975,1.5977753470598899
254_HC.png,106.35764703009406,75.01414705494265,44.11965383856942,33.66198454182305,1.6665139316398159
255_HC.png,57.11898053183673,39.63237078501913,34.133056430705885,25.76093843559642,1.569150360083173
256_HC.png,33.44478980104935,18.628649550906708,17.875347781622448,14.813275622662303,1.502949368547929
257_HC.png,29.604304687678002,22.45816143322213,13.679522446422261,12.23645637639742,0.7329522657344087
258_HC.png,52.44763611318348,28.635495992617397,33.379043627748516,25.65653523811737,1.5484758410667245
259_HC.png,24.946030678781064,20.27885019864771,12.950199342329128,11.754827494818096,0.22958792178242282
260_HC.png,44.64802678188584,31.799354651859517,31.21102744423267,24.658082751384413,1.5428359316682092
261_HC.png,54.98453244247473,29.778860071223516,31.760934744179266,24.772125047218573,1.314483183999365
262_HC.png,23.772546420772972,16.95121640192627,13.994797221020288,11.964041795613529,0.7064974887299975
263_HC.png,107.74334056092114,75.20195554361037,50.21049553568535,39.26324095288702,1.6453809494417102
264_HC.png,114.24825790779994,85.62567139862513,68.50102682928338,52.674055054823576,1.4536458678131285
265_HC.png,142.34405453530619,83.3954023665946,55.029514187138496,41.94527963429518,1.4513876403667956
266_HC.png,50.60353556018904,35.63235329167652,11.287050803223659,9.649467348114934,2.364411806893839
267_HC.png,58.48694338739764,40.16091085512873,33.35126413164396,25.740274606650814,1.627830984174197
268_HC.png,79.38521112240316,55.47101246923877,52.38879250028159,39.88836067446377,1.517204470914796
269_HC.png,50.185266772886536,32.551290524771574,32.09576609775086,24.12141684875593,1.5574577513171801
270_HC.png,54.170253749075606,34.75591642886321,38.51494328698193,28.707904132863526,1.5292496822091155
271_HC.png,62.217625137370014,37.55954326740985,31.933797346744274,26.048052037365352,1.5639550654286465
272_HC.png,43.459667302369525,30.405548802320716,30.390973273843557,25.5182556674953,1.6453653699493334
273_HC.png,37.13601230832243,25.77782863229711,33.51238015004635,24.3762667143467,1.5080895357678907
274_HC.png,64.50031100888269,61.147744318326545,14.729450916870777,12.404076498031486,0.4948504842631114
275_HC.png,48.228799530964565,31.746519571994245,30.46960857781048,23.085320789882413,1.550494650331059
276_HC.png,42.707689183450185,28.874231657779138,29.812317933368547,25.51658370557755,1.6586432253541958
277_HC.png,42.54010559620172,31.883477583992548,20.109249060820478,15.619646153841721,1.4112217116481662
278_HC.png,27.568904386429285,28.254768557183237,13.928995520241305,11.462812260395648,2.238189289658716
279_HC.png,36.86567234526665,27.475524777598043,31.470375069870624,24.809805327476404,1.554953181470015
280_HC.png,107.84741376204578,75.38487825113238,50.52332560665939,39.185567712531906,1.6452214260924145
281_HC.png,79.96791736489583,47.65742034253872,36.033251344097174,27.942456955107613,2.097091286680792
282_HC.png,55.997168535669815,41.707551019941576,38.68445818942079,30.871619751315134,1.500618436803837
283_HC.png,98.23005284564228,67.78756918478994,44.73055168736164,36.615035569892676,1.6048004996994099
284_HC.png,56.851157023670346,33.33232440720048,32.834784222854736,24.670138392707177,1.5073889912431455
285_HC.png,48.5041627629769,34.664076748079964,30.456932400529492,23.859338805445162,1.5025126101291557
286_HC.png,75.46478710434903,53.395129433746355,46.80515632481955,37.56984933144686,1.3815707418614964
287_HC.png,25.335416829700165,12.861236259089857,12.338991032669087,9.88621408716678,1.5768642061805878
288_HC.png,33.621922575478486,18.68135526792548,18.27357383775505,15.326618802862429,0.9596997930562079
289_HC.png,74.34639190342973,51.33295359101934,57.226712485120856,43.505747608776154,1.7213289774085898
290_HC.png,94.96788157345458,66.39543586277384,51.16233379770379,40.87596751651361,1.5605423576497643
